datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2018-03-15,Rajshahi,35.7,18.5,26.7,36.3,18.5,26.7,15.4,55.9,0.0,0,0.0,,,,,9.4,109.0,1008.7,7.2,4.4,245.1,21.3,9,,2018-03-15T06:14:56,2018-03-15T18:14:29,0.93,Clear,Clear conditions throughout the day.,clear-day,"41907099999,remote,42603099999,41895099999"
2018-03-16,Rajshahi,36.4,21.3,28.2,35.3,21.3,28.0,14.8,46.8,0.0,0,0.0,,,,,19.4,244.1,1007.2,50.8,5.4,217.4,18.8,8,,2018-03-16T06:13:56,2018-03-16T18:14:55,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,42603099999,41895099999"
2018-03-17,Rajshahi,36.4,19.9,27.7,34.5,19.9,27.2,15.3,53.3,0.2,100,4.17,rain,,,,13.3,240.4,1008.3,20.2,5.9,263.6,22.8,9,,2018-03-17T06:12:56,2018-03-17T18:15:21,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-03-18,Rajshahi,35.8,18.6,27.5,33.7,18.6,26.9,13.4,48.3,0.0,0,0.0,,,,,11.5,256.4,1010.2,5.3,5.7,272.9,23.8,9,,2018-03-18T06:11:55,2018-03-18T18:15:47,0.03,Clear,Clear conditions throughout the day.,clear-day,"41907099999,remote,42603099999,41895099999"
2018-03-19,Rajshahi,36.5,19.0,27.1,34.1,19.0,26.3,12.0,45.6,0.3,100,12.5,rain,,,,9.3,25.7,1012.1,0.7,5.9,283.9,24.6,9,,2018-03-19T06:10:55,2018-03-19T18:16:12,0.06,Rain,Clear conditions throughout the day with early morning rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-03-20,Rajshahi,36.1,16.6,26.3,33.5,16.6,25.6,10.4,43.5,0.0,0,0.0,,,,,9.4,176.8,1009.6,23.9,5.9,285.6,24.7,9,,2018-03-20T06:09:54,2018-03-20T18:16:37,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41907099999,remote,42603099999,41895099999"
2018-03-21,Rajshahi,36.2,18.2,27.2,35.5,18.2,26.7,11.5,43.2,0.0,0,0.0,,,,,7.9,156.3,1008.8,11.3,5.5,271.3,23.4,9,,2018-03-21T06:08:53,2018-03-21T18:17:03,0.13,Clear,Clear conditions throughout the day.,clear-day,"41907099999,remote,42603099999,41895099999"
2018-03-22,Rajshahi,37.6,19.5,27.8,35.6,19.5,27.4,13.8,47.9,0.0,0,0.0,,,,,13.3,207.6,1006.4,20.2,5.2,256.4,22.2,9,,2018-03-22T06:07:52,2018-03-22T18:17:28,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,42603099999,41895099999"
2018-03-23,Rajshahi,37.3,22.1,29.1,36.9,22.1,29.7,18.7,58.0,0.1,100,4.17,rain,,,,13.7,192.5,1006.7,14.4,5.7,243.6,21.1,8,,2018-03-23T06:06:52,2018-03-23T18:17:53,0.2,Rain,Clear conditions throughout the day with morning rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-03-24,Rajshahi,37.3,22.2,29.0,37.5,22.2,29.6,18.8,59.3,1.8,100,45.83,rain,,,74.2,12.6,205.1,1009.8,13.0,5.4,259.0,22.3,9,,2018-03-24T06:05:51,2018-03-24T18:18:18,0.25,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-03-25,Rajshahi,35.8,21.2,28.6,35.9,21.2,29.1,18.5,58.6,2.9,100,29.17,rain,,,74.2,9.7,213.5,1012.0,35.5,5.9,261.2,22.5,9,,2018-03-25T06:04:50,2018-03-25T18:18:42,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41907099999,remote,42603099999,41895099999"
2018-03-26,Rajshahi,35.9,21.2,27.9,40.7,21.2,28.5,18.2,58.8,4.1,100,58.33,rain,,,,11.2,232.2,1010.6,30.0,5.2,259.4,22.5,9,,2018-03-26T06:03:49,2018-03-26T18:19:07,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-03-27,Rajshahi,36.5,19.2,27.5,35.7,19.2,27.4,15.2,52.7,0.0,0,0.0,,,,,14.0,116.9,1009.0,8.9,5.9,271.9,23.3,9,,2018-03-27T06:02:48,2018-03-27T18:19:32,0.35,Clear,Clear conditions throughout the day.,clear-day,"41907099999,remote,42603099999,41895099999"
2018-03-28,Rajshahi,37.3,21.1,28.6,38.5,21.1,29.2,18.1,59.8,0.7,100,25.0,rain,,,,11.2,117.3,1008.0,28.4,5.6,263.4,22.7,9,,2018-03-28T06:01:47,2018-03-28T18:19:56,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2018-03-29,Rajshahi,37.8,20.6,28.9,42.4,20.6,29.8,18.4,58.2,0.0,0,0.0,,,,,16.6,194.6,1007.8,19.2,5.5,271.6,23.5,9,,2018-03-29T06:00:46,2018-03-29T18:20:21,0.42,Clear,Clear conditions throughout the day.,clear-day,"41907099999,remote,42603099999,41895099999"
2018-03-30,Rajshahi,38.5,20.7,29.0,38.8,20.7,29.8,19.6,62.6,0.1,100,4.17,rain,,,,16.6,172.4,1008.1,30.0,5.3,267.4,23.0,9,,2018-03-30T05:59:46,2018-03-30T18:20:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-03-31,Rajshahi,33.9,19.3,26.0,34.8,19.3,26.4,19.8,71.7,14.8,100,100.0,rain,,,,17.3,110.2,1010.0,25.1,5.2,242.8,21.0,8,,2018-03-31T05:58:45,2018-03-31T18:21:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-01,Rajshahi,33.5,21.1,26.5,34.6,21.1,27.0,19.7,69.2,6.5,100,58.33,rain,,,,12.6,90.0,1009.9,27.9,5.9,223.1,19.2,7,,2018-04-01T05:57:45,2018-04-01T18:21:35,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-02,Rajshahi,32.3,19.6,25.8,34.6,19.6,26.2,18.9,67.6,5.2,100,54.17,rain,,,,22.1,221.4,1010.6,85.5,5.2,161.7,13.8,5,,2018-04-02T05:56:45,2018-04-02T18:21:59,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-03,Rajshahi,35.6,21.0,27.7,35.2,21.0,27.6,17.1,57.5,0.3,100,4.17,rain,,,,8.3,165.2,1009.3,16.5,5.7,274.4,23.7,9,,2018-04-03T05:55:45,2018-04-03T18:22:24,0.59,Rain,Clear conditions throughout the day with morning rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-04,Rajshahi,36.6,21.3,28.3,36.9,21.3,28.6,18.1,58.4,0.0,0,0.0,,,,,10.1,194.6,1007.8,5.5,5.9,285.6,24.9,9,,2018-04-04T05:54:45,2018-04-04T18:22:49,0.62,Clear,Clear conditions throughout the day.,clear-day,"41907099999,remote,42603099999,41895099999"
2018-04-05,Rajshahi,34.5,21.2,27.4,36.5,21.2,28.3,20.1,67.7,1.3,100,33.33,rain,,,46.4,45.8,188.2,1006.7,30.4,5.5,202.9,17.4,7,,2018-04-05T05:53:46,2018-04-05T18:23:14,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-06,Rajshahi,30.9,20.4,25.8,34.0,20.4,26.9,21.2,77.0,18.2,100,75.0,rain,,,,14.4,99.5,1008.2,21.6,6.0,238.9,20.5,8,,2018-04-06T05:52:47,2018-04-06T18:23:38,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-07,Rajshahi,31.6,22.5,26.0,36.4,22.5,27.5,22.6,82.6,9.9,100,79.17,rain,,,,13.7,102.3,1009.8,72.7,5.5,98.5,8.5,3,,2018-04-07T05:51:48,2018-04-07T18:24:03,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-08,Rajshahi,33.6,21.4,26.1,36.1,21.4,26.9,21.1,76.2,10.4,100,62.5,rain,,,,11.2,171.6,1010.8,59.1,5.8,157.5,13.7,7,,2018-04-08T05:50:50,2018-04-08T18:24:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-09,Rajshahi,33.3,21.6,26.9,37.5,21.6,28.3,21.6,75.0,10.2,100,79.17,rain,,,,10.8,183.4,1010.7,25.5,6.2,240.2,20.8,8,,2018-04-09T05:49:52,2018-04-09T18:24:53,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-10,Rajshahi,33.5,22.4,27.4,36.3,22.4,28.4,21.0,71.1,9.3,100,70.83,rain,,,,13.7,190.1,1009.5,8.1,6.6,272.6,23.5,9,,2018-04-10T05:48:54,2018-04-10T18:25:19,0.81,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-11,Rajshahi,33.7,21.7,27.8,39.5,21.7,29.5,21.9,72.8,17.6,100,45.83,rain,,,,14.8,195.4,1009.2,13.2,5.8,267.9,23.1,9,,2018-04-11T05:47:57,2018-04-11T18:25:44,0.84,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-12,Rajshahi,34.6,21.0,27.4,36.6,21.0,28.6,20.9,70.7,11.1,100,54.17,rain,,,,11.9,191.6,1007.8,19.2,6.0,286.2,24.8,9,,2018-04-12T05:47:00,2018-04-12T18:26:09,0.88,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-13,Rajshahi,34.6,20.4,27.5,40.0,20.4,29.1,21.1,70.9,5.5,100,45.83,rain,,,,12.2,190.4,1008.2,11.2,5.7,289.1,24.9,9,,2018-04-13T05:46:04,2018-04-13T18:26:35,0.91,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-14,Rajshahi,35.6,23.2,28.8,39.8,23.2,30.8,21.9,69.4,18.7,100,54.17,rain,,,,13.7,202.2,1006.6,27.1,5.3,293.6,25.4,10,,2018-04-14T05:45:08,2018-04-14T18:27:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-15,Rajshahi,36.0,21.9,28.5,39.4,21.9,29.5,19.9,64.3,1.3,100,20.83,rain,,,,13.0,156.4,1007.7,10.9,6.0,301.4,26.1,10,,2018-04-15T05:44:13,2018-04-15T18:27:27,0.97,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-16,Rajshahi,36.8,21.6,29.3,43.7,21.6,31.2,20.8,64.6,0.0,0,0.0,,,,,13.3,142.8,1008.1,6.2,5.9,295.5,25.4,10,,2018-04-16T05:43:18,2018-04-16T18:27:53,0.0,Clear,Clear conditions throughout the day.,clear-day,"41907099999,remote,42603099999,41895099999"
2018-04-17,Rajshahi,35.9,23.5,28.7,39.1,23.5,30.8,22.2,70.3,3.5,100,58.33,rain,,,,22.1,110.0,1008.5,24.1,5.6,261.3,22.7,9,,2018-04-17T05:42:24,2018-04-17T18:28:19,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-18,Rajshahi,35.0,20.8,28.0,40.1,20.8,30.2,22.5,74.4,7.3,100,58.33,rain,,,,13.3,154.7,1007.9,14.0,5.9,282.0,24.3,9,,2018-04-18T05:41:31,2018-04-18T18:28:45,0.08,Rain,Clear conditions throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-19,Rajshahi,36.0,21.1,28.6,45.1,21.1,31.7,23.2,75.1,13.1,100,87.5,rain,,,,16.6,168.7,1005.1,20.9,5.4,294.8,25.6,9,,2018-04-19T05:40:38,2018-04-19T18:29:11,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-20,Rajshahi,36.1,23.7,29.7,45.8,23.7,33.9,24.2,74.9,7.8,100,45.83,rain,,,,18.0,159.6,1004.9,19.8,5.3,290.4,25.0,9,,2018-04-20T05:39:46,2018-04-20T18:29:38,0.15,Rain,Clear conditions throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-21,Rajshahi,36.7,24.7,30.1,47.6,24.7,35.5,25.1,76.9,8.8,100,95.83,rain,,,,19.1,172.6,1004.6,32.0,5.4,284.4,24.5,9,,2018-04-21T05:38:54,2018-04-21T18:30:05,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-22,Rajshahi,35.7,24.2,29.3,42.2,24.2,32.8,24.1,76.1,7.2,100,70.83,rain,,,,18.7,167.1,1005.9,27.0,5.5,264.4,22.7,9,,2018-04-22T05:38:03,2018-04-22T18:30:32,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-23,Rajshahi,36.8,24.2,29.6,40.5,24.2,31.5,21.8,68.2,0.1,100,4.17,rain,,,,14.4,188.2,1007.1,14.6,5.6,295.1,25.6,9,,2018-04-23T05:37:13,2018-04-23T18:30:59,0.25,Rain,Clear conditions throughout the day with afternoon rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-24,Rajshahi,37.1,22.7,29.6,43.3,22.7,31.2,20.5,63.6,0.6,100,25.0,rain,,,,18.1,182.4,1006.5,0.1,6.0,301.5,26.1,10,,2018-04-24T05:36:24,2018-04-24T18:31:26,0.29,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-25,Rajshahi,35.7,21.6,29.0,43.3,21.6,31.8,22.2,69.6,0.6,100,25.0,rain,,,,16.1,132.4,1005.8,17.9,5.5,291.2,25.0,10,,2018-04-25T05:35:35,2018-04-25T18:31:54,0.33,Rain,Clear conditions throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-26,Rajshahi,32.5,21.1,26.9,36.6,21.1,28.3,21.7,75.0,7.3,100,100.0,rain,,,,14.6,103.2,1007.3,37.5,5.2,232.3,20.0,8,,2018-04-26T05:34:47,2018-04-26T18:32:22,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-27,Rajshahi,33.3,23.1,27.2,35.7,23.1,28.3,21.8,74.5,2.0,100,50.0,rain,,,,13.0,113.4,1008.9,44.6,6.0,168.1,14.4,6,,2018-04-27T05:34:00,2018-04-27T18:32:50,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-28,Rajshahi,34.0,22.4,28.1,39.5,22.4,30.1,22.2,72.6,7.4,100,54.17,rain,,,,11.9,117.1,1008.0,32.3,6.0,227.4,19.6,8,,2018-04-28T05:33:13,2018-04-28T18:33:18,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-29,Rajshahi,34.2,22.9,27.1,38.3,22.9,28.5,21.8,75.1,14.5,100,66.67,rain,,,,18.0,141.7,1006.7,30.9,5.6,270.4,23.5,9,,2018-04-29T05:32:28,2018-04-29T18:33:46,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-04-30,Rajshahi,31.8,19.4,25.8,38.9,19.4,27.7,23.2,86.3,55.3,100,95.83,rain,,,55.4,21.9,136.6,1007.2,37.1,5.4,231.2,19.8,7,,2018-04-30T05:31:43,2018-04-30T18:34:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-01,Rajshahi,31.5,21.1,26.6,37.3,21.1,28.5,23.2,82.7,18.2,100,50.0,rain,,,,11.2,110.0,1007.7,35.3,6.0,216.2,18.5,7,,2018-05-01T05:31:00,2018-05-01T18:34:43,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-02,Rajshahi,31.7,20.4,26.3,37.0,20.4,27.8,23.2,84.4,7.0,100,50.0,rain,,,,10.8,104.4,1008.2,37.0,5.1,233.4,20.3,8,,2018-05-02T05:30:17,2018-05-02T18:35:12,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-03,Rajshahi,31.4,20.7,26.4,37.1,20.7,28.1,22.8,81.5,6.5,100,83.33,rain,,,,9.4,105.1,1009.4,43.5,5.6,227.7,19.5,7,,2018-05-03T05:29:35,2018-05-03T18:35:40,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-04,Rajshahi,32.2,23.3,27.2,35.8,23.3,28.7,22.9,78.8,6.6,100,79.17,rain,,,,36.5,111.3,1008.0,30.6,5.6,257.3,22.1,8,,2018-05-04T05:28:54,2018-05-04T18:36:09,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-05,Rajshahi,34.6,23.5,28.2,41.5,23.5,31.5,24.3,81.2,18.7,100,100.0,rain,,,,20.2,177.6,1006.8,26.2,5.5,283.7,24.4,9,,2018-05-05T05:28:14,2018-05-05T18:36:39,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-06,Rajshahi,36.4,21.7,29.4,48.3,21.7,34.5,24.9,79.2,5.9,100,58.33,rain,,,,19.8,181.7,1006.2,15.9,5.3,289.2,25.0,9,,2018-05-06T05:27:35,2018-05-06T18:37:08,0.7,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-07,Rajshahi,36.4,25.4,30.0,47.6,25.4,36.0,25.7,79.8,0.8,100,33.33,rain,,,,18.0,158.0,1004.4,33.7,5.3,276.1,23.8,9,,2018-05-07T05:26:57,2018-05-07T18:37:37,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-08,Rajshahi,37.1,25.5,30.7,47.4,25.5,37.1,25.7,76.9,0.2,100,8.33,rain,,,,18.0,156.7,1002.9,28.9,5.6,293.5,25.3,9,,2018-05-08T05:26:20,2018-05-08T18:38:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-09,Rajshahi,35.9,26.1,29.8,43.4,26.1,34.9,25.5,79.5,3.7,100,91.67,rain,,,,18.0,150.2,1004.8,23.1,5.9,287.8,24.8,9,,2018-05-09T05:25:44,2018-05-09T18:38:36,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-10,Rajshahi,35.3,24.2,29.3,40.6,24.2,33.1,24.4,77.6,8.5,100,66.67,rain,,,,21.6,158.1,1007.7,27.2,5.3,266.5,23.1,8,,2018-05-10T05:25:09,2018-05-10T18:39:06,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-11,Rajshahi,33.7,23.1,27.6,38.7,23.1,29.9,23.5,80.0,3.7,100,100.0,rain,,,,19.1,104.0,1006.9,30.4,5.5,275.0,23.7,9,,2018-05-11T05:24:35,2018-05-11T18:39:36,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-12,Rajshahi,34.0,22.0,28.1,38.2,22.0,30.6,23.2,76.8,2.7,100,70.83,rain,,,,11.2,103.6,1007.4,16.7,6.0,251.6,21.8,8,,2018-05-12T05:24:02,2018-05-12T18:40:06,0.9,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-13,Rajshahi,32.2,24.5,27.7,38.2,24.5,30.3,24.3,83.1,7.2,100,83.33,rain,,,,14.8,129.1,1006.8,40.9,4.9,235.8,20.3,8,,2018-05-13T05:23:30,2018-05-13T18:40:36,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-14,Rajshahi,31.2,23.6,27.5,36.1,23.6,29.5,23.4,80.0,3.6,100,70.83,rain,,,,11.5,123.6,1007.7,36.5,5.5,186.1,16.1,6,,2018-05-14T05:23:00,2018-05-14T18:41:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-15,Rajshahi,33.0,23.5,27.7,40.7,23.5,29.8,23.0,76.8,8.3,100,75.0,rain,,,,14.0,124.4,1006.1,15.0,5.6,242.9,20.9,8,,2018-05-15T05:22:30,2018-05-15T18:41:35,0.0,Rain,Clear conditions throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-16,Rajshahi,31.5,21.0,26.1,37.2,21.0,27.7,22.9,83.5,12.4,100,87.5,rain,,,,16.9,145.1,1005.3,42.0,5.1,205.6,17.8,6,,2018-05-16T05:22:02,2018-05-16T18:42:05,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-17,Rajshahi,32.5,21.8,27.4,40.0,21.8,29.9,23.3,79.9,1.7,100,41.67,rain,,,,10.4,90.1,1005.3,16.6,5.6,280.1,24.4,9,,2018-05-17T05:21:35,2018-05-17T18:42:35,0.06,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-18,Rajshahi,34.5,23.8,28.6,41.1,23.8,31.5,23.8,77.4,2.7,100,58.33,rain,,,,13.7,116.5,1004.0,18.8,5.4,278.7,24.0,9,,2018-05-18T05:21:09,2018-05-18T18:43:05,0.1,Rain,Clear conditions throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-19,Rajshahi,34.5,24.8,29.1,45.1,24.8,32.2,24.2,77.4,2.9,100,54.17,rain,,,,14.4,129.5,1004.0,0.9,4.3,284.0,24.5,9,,2018-05-19T05:20:44,2018-05-19T18:43:35,0.13,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"remote,42603099999,41895099999"
2018-05-20,Rajshahi,36.1,24.9,29.8,41.8,24.9,33.4,24.2,74.8,0.3,100,12.5,rain,,,,17.6,168.2,1007.8,5.1,4.0,283.5,24.6,9,,2018-05-20T05:20:20,2018-05-20T18:44:05,0.17,Rain,Clear conditions throughout the day with afternoon rain.,rain,"remote,42603099999"
2018-05-21,Rajshahi,35.8,25.2,30.0,41.2,25.2,33.6,24.1,73.4,0.5,100,16.67,rain,,,,18.7,152.1,1008.4,6.0,4.0,283.5,24.2,9,,2018-05-21T05:19:57,2018-05-21T18:44:34,0.2,Rain,Clear conditions throughout the day with morning rain.,rain,"remote,42603099999"
2018-05-22,Rajshahi,34.6,25.7,29.7,46.4,25.7,34.5,25.2,78.8,3.3,100,50.0,rain,,,,17.6,153.4,1007.2,42.6,2.0,260.4,22.4,9,,2018-05-22T05:19:36,2018-05-22T18:45:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,42603099999"
2018-05-23,Rajshahi,33.0,26.0,28.4,43.2,26.0,32.5,25.6,85.7,8.2,100,79.17,rain,,,,17.6,159.2,1004.8,78.4,5.4,132.5,11.4,4,,2018-05-23T05:19:15,2018-05-23T18:45:33,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-24,Rajshahi,33.6,25.9,28.7,44.7,25.9,33.6,25.6,84.4,2.0,100,66.67,rain,,,,21.2,160.7,1003.8,73.5,5.4,117.0,9.9,4,,2018-05-24T05:18:56,2018-05-24T18:46:02,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-25,Rajshahi,33.6,25.7,29.3,45.6,25.7,35.3,25.9,82.9,5.5,100,79.17,rain,,,,22.7,176.3,1002.8,72.2,5.5,196.1,17.0,7,,2018-05-25T05:18:39,2018-05-25T18:46:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-26,Rajshahi,36.4,25.6,30.3,46.9,25.6,35.9,25.6,78.0,2.2,100,62.5,rain,,,,23.0,172.0,1002.6,47.2,6.1,255.0,22.2,8,,2018-05-26T05:18:22,2018-05-26T18:47:00,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-27,Rajshahi,34.9,25.9,30.5,46.6,25.9,36.9,25.9,78.0,2.7,100,54.17,rain,,,,18.7,165.5,1003.3,55.5,6.0,246.7,21.2,8,,2018-05-27T05:18:06,2018-05-27T18:47:28,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-28,Rajshahi,35.7,26.1,30.6,46.6,26.1,36.8,25.5,75.9,2.1,100,45.83,rain,,,,19.1,164.9,1001.4,32.8,6.0,281.1,24.2,9,,2018-05-28T05:17:52,2018-05-28T18:47:57,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-29,Rajshahi,35.1,24.0,29.4,41.3,24.0,33.2,24.1,75.0,9.6,100,66.67,rain,,,,15.1,134.7,1002.3,62.3,6.1,286.3,24.7,9,,2018-05-29T05:17:39,2018-05-29T18:48:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2018-05-30,Rajshahi,35.8,25.6,30.6,46.9,25.6,35.8,24.8,73.0,12.3,100,58.33,rain,,,,15.1,136.4,1001.6,71.0,5.7,297.1,25.6,9,,2018-05-30T05:17:27,2018-05-30T18:48:52,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
