datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2017-08-12,Rajshahi,84.8,79.4,81.9,100.5,79.4,91.4,80.2,94.7,0.848,100,100.0,rain,,,,13.2,208.9,1001.4,96.2,3.5,97.3,8.3,3,,2017-08-12T05:38:56,2017-08-12T18:41:57,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,41895099999"
2017-08-13,Rajshahi,85.0,78.8,81.6,97.3,78.8,88.6,78.4,90.3,1.963,100,100.0,rain,,,,9.8,218.9,1004.1,96.5,3.5,156.6,13.4,5,,2017-08-13T05:39:21,2017-08-13T18:41:10,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-14,Rajshahi,90.6,78.2,82.3,113.5,78.2,90.6,79.3,91.1,0.292,100,91.67,rain,,,,6.5,186.1,1005.5,92.4,3.6,151.8,13.2,4,,2017-08-14T05:39:46,2017-08-14T18:40:23,0.73,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-15,Rajshahi,94.4,78.3,84.1,115.4,78.3,95.4,79.7,87.5,0.297,100,100.0,rain,,,,9.8,214.2,1003.5,89.3,3.7,211.7,18.3,7,,2017-08-15T05:40:11,2017-08-15T18:39:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-16,Rajshahi,92.9,79.2,82.9,113.3,79.2,92.6,79.8,90.6,0.527,100,100.0,rain,,,,9.8,222.4,1000.9,83.1,3.6,145.3,12.6,5,,2017-08-16T05:40:36,2017-08-16T18:38:45,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-17,Rajshahi,92.4,78.7,84.2,112.4,78.7,96.0,79.9,87.5,0.272,100,91.67,rain,,,,6.7,141.4,1001.0,90.0,3.4,179.3,15.4,6,,2017-08-17T05:41:00,2017-08-17T18:37:55,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-18,Rajshahi,92.0,78.3,83.8,107.9,78.3,94.7,79.9,88.7,0.092,100,54.17,rain,,,,13.6,120.0,1002.2,84.3,3.5,248.5,21.5,8,,2017-08-18T05:41:24,2017-08-18T18:37:05,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-19,Rajshahi,91.1,78.3,83.4,107.6,78.3,93.5,79.5,88.4,0.22,100,79.17,rain,,,,13.6,110.3,1004.8,55.1,3.8,273.5,23.7,8,,2017-08-19T05:41:49,2017-08-19T18:36:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-20,Rajshahi,95.6,77.4,83.4,110.9,77.4,92.3,78.6,86.5,0.024,100,25.0,rain,,,,9.6,142.5,1004.6,69.5,3.9,272.1,23.5,9,,2017-08-20T05:42:12,2017-08-20T18:35:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-21,Rajshahi,95.0,77.8,85.0,114.0,77.8,95.4,78.6,82.3,0.06,100,29.17,rain,,,,4.9,188.2,1003.1,66.4,3.6,286.5,24.9,9,,2017-08-21T05:42:36,2017-08-21T18:34:28,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-22,Rajshahi,89.9,77.8,84.0,105.0,77.8,95.3,79.4,86.8,0.302,100,87.5,rain,,,,4.7,214.4,1002.8,83.8,3.6,177.9,15.3,6,,2017-08-22T05:43:00,2017-08-22T18:33:34,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-23,Rajshahi,91.5,78.3,84.6,104.9,78.3,95.3,78.9,84.0,0.402,100,79.17,rain,,,,4.5,179.6,1003.4,74.4,3.6,189.0,16.3,7,,2017-08-23T05:43:23,2017-08-23T18:32:40,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-24,Rajshahi,94.7,78.9,84.3,115.9,78.9,95.8,79.6,86.6,0.176,100,50.0,rain,,,,6.3,156.4,1002.7,76.3,3.9,176.8,15.0,6,,2017-08-24T05:43:46,2017-08-24T18:31:45,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-25,Rajshahi,94.3,78.3,84.2,115.3,78.3,94.8,78.9,85.1,0.0,0,0.0,,,,,4.7,154.9,1001.6,78.0,4.0,181.9,15.5,7,,2017-08-25T05:44:09,2017-08-25T18:30:49,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,42603099999,41895099999"
2017-08-26,Rajshahi,95.6,79.8,84.3,117.1,79.8,96.6,80.3,88.7,0.243,100,50.0,rain,,,,7.2,135.6,1000.0,81.1,4.1,133.5,11.7,5,,2017-08-26T05:44:31,2017-08-26T18:29:53,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-27,Rajshahi,88.1,79.1,82.8,103.0,79.1,92.7,79.6,90.5,0.514,100,100.0,rain,,,,9.6,120.5,1001.0,89.7,3.5,188.6,16.3,6,,2017-08-27T05:44:54,2017-08-27T18:28:56,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-28,Rajshahi,90.1,78.7,82.4,105.4,78.7,89.9,79.1,90.3,0.492,100,95.83,rain,,,,14.1,117.5,1002.9,83.8,3.5,179.7,15.6,6,,2017-08-28T05:45:16,2017-08-28T18:27:59,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-29,Rajshahi,92.9,78.0,82.7,110.1,78.0,91.8,79.4,90.4,0.272,100,91.67,rain,,,,12.3,130.8,1004.3,76.2,3.9,165.7,14.3,6,,2017-08-29T05:45:38,2017-08-29T18:27:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-30,Rajshahi,93.3,77.8,83.4,113.8,77.8,93.6,79.4,88.6,0.128,100,79.17,rain,,,,5.8,171.5,1005.0,82.3,3.8,171.0,14.6,6,,2017-08-30T05:46:00,2017-08-30T18:26:02,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-08-31,Rajshahi,92.6,79.1,83.2,112.7,79.1,93.4,79.8,90.1,0.156,100,100.0,rain,,,,6.9,177.8,1004.7,87.2,3.6,111.9,9.7,4,,2017-08-31T05:46:22,2017-08-31T18:25:04,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-01,Rajshahi,89.0,79.1,82.6,110.5,79.1,93.2,80.3,92.9,0.426,100,100.0,rain,,,,8.5,183.7,1003.7,92.7,3.6,98.8,8.7,3,,2017-09-01T05:46:44,2017-09-01T18:24:04,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-02,Rajshahi,88.4,78.7,82.3,106.3,78.7,90.2,79.0,90.2,0.489,100,100.0,rain,,,,6.9,207.2,1002.8,78.0,3.9,163.5,14.0,6,,2017-09-02T05:47:05,2017-09-02T18:23:04,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-03,Rajshahi,92.0,78.2,83.0,117.5,78.2,91.9,79.2,88.8,0.244,100,100.0,rain,,,,7.4,246.6,1003.5,78.1,3.7,133.4,11.6,4,,2017-09-03T05:47:27,2017-09-03T18:22:04,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-04,Rajshahi,95.5,77.3,84.6,113.7,77.3,96.1,79.2,84.9,0.052,100,54.17,rain,,,,8.7,229.0,1004.7,42.9,3.8,258.0,22.3,9,,2017-09-04T05:47:48,2017-09-04T18:21:03,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-05,Rajshahi,96.2,78.5,84.9,114.6,78.5,96.4,79.6,85.3,0.068,100,50.0,rain,,,,7.4,208.4,1004.8,56.9,4.1,215.7,18.6,7,,2017-09-05T05:48:09,2017-09-05T18:20:02,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-06,Rajshahi,95.0,78.0,84.1,120.0,78.0,95.9,79.9,87.7,0.088,100,70.83,rain,,,,6.0,184.5,1005.4,62.0,3.7,196.7,17.1,7,,2017-09-06T05:48:30,2017-09-06T18:19:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-07,Rajshahi,96.5,78.9,84.0,118.3,78.9,95.1,79.7,87.7,0.116,100,66.67,rain,,,,7.6,187.9,1005.7,76.2,3.9,131.7,11.7,5,,2017-09-07T05:48:51,2017-09-07T18:17:59,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-08,Rajshahi,95.6,77.6,84.0,113.9,77.6,95.0,79.5,87.2,0.212,100,95.83,rain,,,,10.1,194.6,1005.8,60.2,3.6,219.6,18.9,7,,2017-09-08T05:49:12,2017-09-08T18:16:57,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-09,Rajshahi,93.8,77.4,81.8,118.2,77.4,89.4,78.6,90.6,0.212,100,83.33,rain,,,,14.3,189.1,1005.0,84.2,3.6,186.1,16.2,6,,2017-09-09T05:49:33,2017-09-09T18:15:55,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-10,Rajshahi,90.2,78.0,82.8,110.3,78.0,93.3,80.0,91.7,0.665,100,100.0,rain,,,,11.6,187.2,1006.3,85.9,3.6,127.7,10.9,5,,2017-09-10T05:49:54,2017-09-10T18:14:52,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-11,Rajshahi,84.8,77.8,81.2,99.0,77.8,88.1,79.5,94.6,1.084,100,100.0,rain,,,,10.5,163.2,1007.5,87.6,3.3,80.4,6.9,3,,2017-09-11T05:50:15,2017-09-11T18:13:50,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-12,Rajshahi,91.1,78.2,82.4,107.6,78.2,90.1,79.0,90.1,0.24,100,70.83,rain,,,,7.4,152.7,1007.8,73.7,3.6,136.2,11.8,5,,2017-09-12T05:50:35,2017-09-12T18:12:47,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-13,Rajshahi,91.7,77.8,83.1,111.4,77.8,93.2,79.3,88.8,0.088,100,87.5,rain,,,,5.6,172.5,1007.2,85.8,3.7,149.6,12.7,5,,2017-09-13T05:50:56,2017-09-13T18:11:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-14,Rajshahi,85.7,78.2,81.9,99.8,78.2,89.9,78.7,90.6,0.16,100,83.33,rain,,,,4.9,144.5,1006.0,86.4,3.2,117.3,10.2,4,,2017-09-14T05:51:17,2017-09-14T18:10:40,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-15,Rajshahi,91.5,77.1,83.8,108.2,77.1,94.4,79.1,86.4,0.076,100,50.0,rain,,,,4.9,135.9,1005.0,70.3,3.6,242.4,21.0,8,,2017-09-15T05:51:37,2017-09-15T18:09:37,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-16,Rajshahi,95.6,78.5,86.2,112.9,78.5,99.3,79.4,81.4,0.004,100,4.17,rain,,,,5.1,120.1,1003.8,21.6,3.6,254.5,22.0,9,,2017-09-16T05:51:58,2017-09-16T18:08:34,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-17,Rajshahi,94.7,80.0,84.8,119.5,80.0,98.6,80.4,87.3,0.076,100,58.33,rain,,,,6.3,201.7,1002.6,75.0,3.6,154.4,13.4,6,,2017-09-17T05:52:19,2017-09-17T18:07:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-18,Rajshahi,90.2,78.9,82.4,106.2,78.9,91.1,79.0,89.8,0.761,100,100.0,rain,,,,7.2,105.6,1003.4,82.0,3.7,86.8,7.5,3,,2017-09-18T05:52:40,2017-09-18T18:06:26,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-19,Rajshahi,87.1,78.7,82.2,101.4,78.7,89.9,78.9,90.1,0.852,100,100.0,rain,,,,8.3,126.1,1002.8,90.4,3.6,181.8,15.9,6,,2017-09-19T05:53:00,2017-09-19T18:05:23,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-20,Rajshahi,89.6,78.5,81.6,108.4,78.5,88.3,79.1,91.4,0.441,100,100.0,rain,,,,12.3,127.1,1004.0,83.9,3.4,170.0,14.6,6,,2017-09-20T05:53:21,2017-09-20T18:04:19,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-21,Rajshahi,92.0,77.3,82.4,112.0,77.3,91.2,79.4,91.1,0.338,100,95.83,rain,,,,7.8,148.6,1005.3,84.1,3.6,175.7,15.2,6,,2017-09-21T05:53:42,2017-09-21T18:03:16,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-22,Rajshahi,90.6,77.4,83.1,110.3,77.4,94.0,79.8,90.2,0.156,100,100.0,rain,,,,6.5,176.1,1005.9,71.9,3.6,180.4,15.6,7,,2017-09-22T05:54:04,2017-09-22T18:02:12,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-23,Rajshahi,95.1,78.2,83.6,117.1,78.2,94.5,80.1,89.7,0.048,100,45.83,rain,,,,6.5,200.3,1006.5,69.2,3.5,143.7,12.6,5,,2017-09-23T05:54:25,2017-09-23T18:01:09,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-24,Rajshahi,93.0,78.0,84.3,120.9,78.0,97.3,80.6,89.2,0.024,100,25.0,rain,,,,6.0,206.7,1005.9,73.0,3.4,186.6,16.0,6,,2017-09-24T05:54:46,2017-09-24T18:00:05,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-25,Rajshahi,92.6,78.2,84.5,112.8,78.2,96.3,79.9,86.8,0.032,100,33.33,rain,,,,5.6,208.6,1004.7,75.1,3.6,164.8,14.3,6,,2017-09-25T05:55:08,2017-09-25T17:59:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-26,Rajshahi,93.4,79.8,84.9,114.3,79.8,98.4,80.4,87.1,0.008,100,8.33,rain,,,,4.0,183.6,1004.8,70.9,3.6,110.2,9.6,4,,2017-09-26T05:55:29,2017-09-26T17:57:59,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-27,Rajshahi,88.5,78.0,82.9,107.1,78.0,92.3,79.2,89.0,0.056,100,37.5,rain,,,,8.1,196.0,1006.3,84.5,3.6,96.7,8.4,3,,2017-09-27T05:55:51,2017-09-27T17:56:57,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-28,Rajshahi,91.5,77.4,82.9,111.1,77.4,91.0,78.4,86.9,0.276,100,83.33,rain,,,,5.1,149.5,1005.4,82.4,3.4,165.5,14.3,7,,2017-09-28T05:56:13,2017-09-28T17:55:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-29,Rajshahi,89.3,78.0,80.2,102.3,78.0,83.3,78.1,93.9,0.822,100,100.0,rain,,,,8.1,225.3,1005.1,95.4,3.0,59.5,5.1,2,,2017-09-29T05:56:35,2017-09-29T17:54:52,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-09-30,Rajshahi,84.9,77.3,80.4,97.6,77.3,84.7,78.4,93.8,0.678,100,100.0,rain,,,,5.8,177.4,1007.7,85.7,3.6,94.6,8.3,3,,2017-09-30T05:56:58,2017-09-30T17:53:50,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-01,Rajshahi,90.7,77.6,81.6,110.0,77.6,87.9,78.7,91.4,0.769,100,100.0,rain,,,,6.9,149.9,1007.7,77.9,3.6,114.3,9.8,4,,2017-10-01T05:57:20,2017-10-01T17:52:48,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-02,Rajshahi,85.0,77.4,80.5,99.7,77.4,86.0,79.0,94.5,0.489,100,100.0,rain,,,,9.4,145.0,1006.8,83.5,3.3,102.1,8.8,4,,2017-10-02T05:57:43,2017-10-02T17:51:46,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-03,Rajshahi,94.3,76.9,82.7,112.1,76.9,90.5,78.7,88.6,0.116,100,83.33,rain,,,,7.2,154.0,1006.8,66.2,3.5,188.6,16.3,7,,2017-10-03T05:58:07,2017-10-03T17:50:45,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-04,Rajshahi,94.2,77.1,84.1,115.1,77.1,93.5,78.0,82.7,0.056,100,58.33,rain,,,,2.7,113.4,1007.5,43.7,3.5,195.9,17.0,7,,2017-10-04T05:58:30,2017-10-04T17:49:45,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-05,Rajshahi,95.1,77.6,84.5,116.4,77.6,95.8,79.3,85.4,0.02,100,16.67,rain,,,,6.7,18.2,1007.0,65.7,3.6,156.0,13.6,6,,2017-10-05T05:58:54,2017-10-05T17:48:44,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-06,Rajshahi,93.5,78.0,82.9,117.7,78.0,92.1,79.3,89.4,0.26,100,62.5,rain,,,,4.7,208.7,1007.0,69.7,3.3,115.6,10.1,4,,2017-10-06T05:59:18,2017-10-06T17:47:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-07,Rajshahi,87.8,77.4,81.9,102.5,77.4,89.2,78.7,90.4,0.489,100,100.0,rain,,,,5.1,136.9,1007.6,70.1,3.6,145.7,12.6,5,,2017-10-07T05:59:42,2017-10-07T17:46:45,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-08,Rajshahi,87.9,77.6,81.0,100.2,77.6,85.9,77.7,90.1,0.256,100,100.0,rain,,,,9.6,89.2,1006.9,72.9,3.6,164.8,14.2,6,,2017-10-08T06:00:07,2017-10-08T17:45:46,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-09,Rajshahi,83.9,76.6,79.9,95.7,76.6,83.1,77.4,92.1,0.925,100,100.0,rain,,,,18.1,83.5,1006.2,80.1,3.4,152.7,13.1,6,,2017-10-09T06:00:32,2017-10-09T17:44:48,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-10,Rajshahi,84.3,78.0,80.4,97.5,78.0,85.5,78.6,94.3,1.024,100,100.0,rain,,,,14.8,123.5,1005.8,80.4,3.2,123.2,10.8,5,,2017-10-10T06:00:57,2017-10-10T17:43:50,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-11,Rajshahi,93.8,75.8,82.8,108.5,75.8,91.0,78.2,87.0,0.04,100,41.67,rain,,,,5.1,187.0,1005.6,43.6,3.7,224.5,19.4,8,,2017-10-11T06:01:23,2017-10-11T17:42:52,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-12,Rajshahi,93.4,77.6,83.5,110.8,77.6,92.4,78.7,86.4,0.008,100,8.33,rain,,,,6.5,216.8,1005.2,57.6,3.7,198.8,17.0,7,,2017-10-12T06:01:49,2017-10-12T17:41:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-13,Rajshahi,91.7,77.4,82.7,108.4,77.4,91.8,79.2,89.5,0.008,100,8.33,rain,,,,10.5,197.3,1004.3,72.0,3.6,170.9,14.9,6,,2017-10-13T06:02:16,2017-10-13T17:41:00,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-14,Rajshahi,93.2,77.3,83.1,107.8,77.3,91.9,78.5,86.8,0.036,100,25.0,rain,,,,8.3,208.4,1004.3,61.1,3.6,150.4,13.3,6,,2017-10-14T06:02:42,2017-10-14T17:40:04,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-15,Rajshahi,93.5,74.9,83.0,124.5,74.9,90.0,76.5,82.1,0.004,100,4.17,rain,,,,5.8,223.9,1006.5,10.6,2.7,216.9,18.7,8,,2017-10-15T06:03:10,2017-10-15T17:39:10,0.84,Rain,Clear conditions throughout the day with afternoon rain.,rain,"remote,42603099999,41895099999"
2017-10-16,Rajshahi,90.8,73.3,82.8,108.0,73.3,87.2,72.1,72.0,0.052,100,37.5,rain,,,,4.9,200.4,1005.6,20.2,2.5,230.2,19.9,8,,2017-10-16T06:03:37,2017-10-16T17:38:16,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,42603099999"
2017-10-17,Rajshahi,89.1,72.8,81.3,101.8,72.8,86.2,72.8,76.0,0.0,0,0.0,,,,,6.3,311.6,1005.6,31.1,2.9,227.9,19.6,8,,2017-10-17T06:04:06,2017-10-17T17:37:22,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41907099999,remote,42603099999,41895099999"
2017-10-18,Rajshahi,93.7,75.1,81.6,109.6,75.1,88.5,77.7,88.6,0.048,100,50.0,rain,,,,8.5,85.2,1006.2,55.0,3.7,110.6,9.6,4,,2017-10-18T06:04:34,2017-10-18T17:36:30,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-19,Rajshahi,87.5,76.9,80.9,97.5,76.9,86.3,77.3,89.4,0.22,100,70.83,rain,,,,10.5,94.7,1007.7,81.4,3.9,121.7,10.4,4,,2017-10-19T06:05:03,2017-10-19T17:35:38,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-20,Rajshahi,81.8,75.3,78.6,91.8,75.3,80.8,77.2,95.5,3.277,100,100.0,rain,,,,17.0,93.8,1007.0,93.3,3.3,56.8,4.9,2,,2017-10-20T06:05:33,2017-10-20T17:34:47,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-21,Rajshahi,82.8,73.5,77.6,94.9,73.5,80.1,76.1,95.4,3.021,100,87.5,rain,,,,19.9,52.1,1001.7,71.6,2.9,85.8,7.5,3,,2017-10-21T06:06:03,2017-10-21T17:33:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-22,Rajshahi,86.3,68.1,77.2,95.7,68.1,79.2,72.3,85.8,0.016,100,16.67,rain,,,,10.1,272.8,1006.4,27.0,3.9,231.9,20.0,8,,2017-10-22T06:06:33,2017-10-22T17:33:08,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-23,Rajshahi,87.0,67.6,77.0,98.8,67.6,79.6,72.8,87.4,0.028,100,12.5,rain,,,,8.1,211.2,1008.1,35.7,3.3,221.4,19.3,8,,2017-10-23T06:07:04,2017-10-23T17:32:20,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41907099999,remote,42603099999,41895099999"
2017-10-24,Rajshahi,89.9,69.2,77.7,115.1,69.2,82.1,74.2,89.4,0.008,100,8.33,rain,,,,8.1,204.4,1008.2,12.1,1.9,198.3,17.1,7,,2017-10-24T06:07:35,2017-10-24T17:31:33,0.14,Rain,Clear conditions throughout the day with afternoon rain.,rain,"remote,42603099999"
2017-10-25,Rajshahi,89.9,71.1,79.2,115.1,71.1,83.3,73.3,83.6,0.044,100,29.17,rain,,,,5.6,177.3,1007.9,1.7,2.5,202.8,17.6,7,,2017-10-25T06:08:07,2017-10-25T17:30:46,0.18,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"remote,42603099999"
2017-10-26,Rajshahi,89.7,70.4,78.8,116.0,70.4,82.3,69.6,75.0,0.0,0,0.0,,,,,5.4,143.0,1007.0,0.0,2.5,203.2,17.6,7,,2017-10-26T06:08:39,2017-10-26T17:30:01,0.21,Clear,Clear conditions throughout the day.,clear-day,"remote,42603099999"
